eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-84903435371,10.1016/j.buildenv.2014.06.006,S0360132314001929,,Rapid identification of multiple constantly-released contaminant sources in indoor environments with unknown release time,ar,Article,Cai H.,,PLA University of Science and Technology,Nanjing,China,,,,,2014-01-01,November 2014,Building and Environment,03601323,26874,,Journal,81,,,7-19,,,37,0,repositoryvor,Green,,,
2-s2.0-84902984977,10.1016/j.buildenv.2014.06.007,S0360132314001930,,Source apportionment of volatile organic compounds (VOCs) in aircraft cabins,ar,Article,Wang C.,,Tsinghua University,Beijing,China,,,,,2014-01-01,November 2014,Building and Environment,03601323,26874,,Journal,81,,,1-6,,,52,0,,,,,
2-s2.0-84902976107,10.1016/j.buildenv.2014.05.026,S0360132314001760,,Prospect-Refuge theory and the textile-block houses of Frank Lloyd Wright: An analysis of spatio-visual characteristics using isovists,ar,Article,Dawes M.J.,,"The University of Newcastle, Australia",Callaghan,Australia,,,,,2014-01-01,October 2014,Building and Environment,03601323,26874,,Journal,80,,,228-240,,,23,0,repositoryam,Green,,,
2-s2.0-84902964122,10.1016/j.buildenv.2014.05.034,S036013231400184X,,Modeling of gas-phase filter model for high- and low-challenge gas concentrations,ar,Article,Khazraei Vizhemehr A.,,Concordia University,Montreal,Canada,,,,,2014-01-01,October 2014,Building and Environment,03601323,26874,,Journal,80,,,192-203,,,23,0,,,,,
2-s2.0-84902963239,10.1016/j.buildenv.2014.06.002,S0360132314001887,,Analysis of fluctuating characteristics of wind-induced airflow through a single opening using LES modeling and the tracer gas technique,ar,Article,Ai Z.T.,,The Hong Kong Polytechnic University,Hong Kong,Hong Kong,,,,,2014-01-01,October 2014,Building and Environment,03601323,26874,,Journal,80,,,249-258,,,53,0,,,,,
2-s2.0-84902961989,10.1016/j.buildenv.2014.05.035,S0360132314001851,,Experimental assessment of thermal inertia in insulated and non-insulated old limestone buildings,ar,Article,Stéphan E.,,"Centre d'Etudes et d'Expertise sur les Risques, l'Environnement, la Mobilité et l'Aménagement;Ecole Nationale des Travaux Publics de l'Etat",Bron;Vaulx-en-Velin,France;France,,,,,2014-01-01,October 2014,Building and Environment,03601323,26874,,Journal,80,,,241-248,,,40,0,,,,,
2-s2.0-84902515878,10.1016/j.buildenv.2014.05.029,S0360132314001796,,"Study on the potential relationships between indoor culturable fungi, particle load and children respiratory health in Xi'an, China",ar,Article,Liu Z.,,North China Electric Power University (Baoding),Baoding,China,,,,,2014-01-01,October 2014,Building and Environment,03601323,26874,,Journal,80,,,105-114,,,63,0,,,,,
2-s2.0-84902515759,10.1016/j.buildenv.2014.05.010,S0360132314001462,,Integration of life cycle assessment in the design of hollow silica nanospheres for thermal insulation applications,ar,Article,Schlanbusch R.D.,,SINTEF Foundation for Scientific and Industrial Research,Trondheim,Norway,,,,,2014-01-01,October 2014,Building and Environment,03601323,26874,,Journal,80,,,115-124,,,28,0,,,,,
2-s2.0-84902439816,10.1016/j.buildenv.2014.05.027,S0360132314001772,,Compatibility of photocatalytic TiO<inf>2</inf>-based finishing for renders in architectural restoration: A preliminary study,ar,Article,Franzoni E.,,Alma Mater Studiorum Università di Bologna,Bologna,Italy,,,,,2014-01-01,October 2014,Building and Environment,03601323,26874,,Journal,80,,,125-135,,,49,0,,,,,
2-s2.0-84902355714,10.1016/j.buildenv.2014.05.021,S0360132314001711,,Integrated LCA-LEED sustainability assessment model for structure and envelope systems of school buildings,ar,Article,Alshamrani O.S.,,Imam Abdulrahman Bin Faisal University,Dammam,Saudi Arabia,,,,,2014-01-01,October 2014,Building and Environment,03601323,26874,,Journal,80,,,61-70,,,83,0,,,,,
